Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name,Average Data Speed Download,Average Data Speed Upload,Population,Literacy Rate,Rainfall,Area of the state,Average_Signal
Airtel,Travelling,4G,3,Poor Voice Quality,0.189325096,0.414594302,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Indoor,4G,1,Call Dropped,0.77065942,0.253472435,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
RJio,Indoor,4G,3,Poor Voice Quality,0.770629868,0.253487146,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Idea,Indoor,4G,1,Poor Voice Quality,0.423883194,0.184895065,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
RJio,Outdoor,4G,1,Poor Voice Quality,0.711726709,0.509337943,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Outdoor,4G,3,Poor Voice Quality,0.712905627,0.508570844,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Vodafone,Travelling,4G,5,Satisfactory,0.768663327,0.258146937,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
Idea,Travelling,3G,4,Satisfactory,0.427163046,0.175465191,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
RJio,Outdoor,4G,5,Satisfactory,0.49981426,0.631463565,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Outdoor,4G,3,Poor Voice Quality,0.712905627,0.508570844,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Outdoor,4G,5,Satisfactory,0.533669597,0.38072219,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Travelling,3G,1,Poor Voice Quality,0.7095192,0.481989646,Uttar Pradesh,0.059478667,0.0534385,9,6,3,0.673827198,0.478804095
RJio,Indoor,4G,2,Call Dropped,0.53394085,0.380692463,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Outdoor,4G,1,Poor Voice Quality,0.632907598,0.135435386,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Travelling,3G,4,Satisfactory,0.349401832,0.195944256,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
RJio,Indoor,4G,2,Poor Voice Quality,0.725337778,0.589971337,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
Airtel,Indoor,4G,2,Poor Voice Quality,0.59262101,0.730971927,West Bengal,0.211607208,0.204289677,3,7,6,0.1644461,0.476270239
Airtel,Outdoor,3G,2,Poor Voice Quality,0.452463769,0.143676581,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
RJio,Indoor,4G,5,Satisfactory,0.534357552,0.37703392,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Indoor,3G,4,Satisfactory,0.610218091,0.131561818,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Vodafone,Indoor,3G,5,Satisfactory,0.771166403,0.252520715,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
RJio,Outdoor,4G,5,Satisfactory,0.194086646,0.322273834,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
Airtel,Travelling,3G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Travelling,3G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Travelling,4G,3,Poor Voice Quality,0.452463769,0.143676581,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
RJio,Indoor,4G,3,Satisfactory,0.446330869,0.144608661,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,4G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,4G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,3G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Indoor,4G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,3G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Indoor,3G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Indoor,4G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,3G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Indoor,3G,4,Satisfactory,0.452463769,0.143676581,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
RJio,Outdoor,4G,5,Satisfactory,0.123193171,0.308092355,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
Airtel,Travelling,4G,3,Poor Voice Quality,0.525094212,0.3288915,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Travelling,4G,2,Call Dropped,0.189325096,0.414594302,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
Airtel,Outdoor,3G,5,Satisfactory,0.189325096,0.414594302,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
RJio,Indoor,4G,3,Satisfactory,0.446330108,0.144608469,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.128698429,0.328224127,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
Airtel,Indoor,4G,4,Satisfactory,0.165935375,0.285143615,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Airtel,Indoor,3G,5,Satisfactory,0.096293703,0.309976658,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
Idea,Indoor,3G,3,Poor Voice Quality,0.511099269,0.146713645,Gujarat,0.087728822,0.11205278,2,8,2,0.51804032,0.479016548
Airtel,Outdoor,4G,3,Poor Voice Quality,0.782133614,0.238379339,Rajasthan,0.235373678,0.252552298,2,6,0,1,0.476374341
RJio,Indoor,4G,5,Satisfactory,0.423988309,0.185284586,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,3G,5,Satisfactory,0.845128633,0.297922901,Haryana,0.044468651,0.054571386,0,7,1,0.017631586,0.478670634
Vodafone,Indoor,3G,1,Poor Voice Quality,0.633003179,0.13533227,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Idea,Outdoor,3G,3,Poor Voice Quality,0.511099269,0.146713645,Gujarat,0.087728822,0.11205278,2,8,2,0.51804032,0.479016548
RJio,Indoor,4G,4,Satisfactory,0.742224075,0.345081598,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
Airtel,Indoor,4G,2,Call Dropped,0.59262101,0.730971927,West Bengal,0.211607208,0.204289677,3,7,6,0.1644461,0.476270239
RJio,Indoor,4G,4,Satisfactory,0.195963454,0.327114377,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
Vodafone,Travelling,3G,5,Satisfactory,0.842822858,0.312437163,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
RJio,Indoor,4G,3,Satisfactory,0.425967165,0.183148144,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Indoor,4G,4,Satisfactory,0.447234346,0.145231791,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Indoor,4G,4,Satisfactory,0.742224075,0.345081598,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
Airtel,Indoor,3G,5,Satisfactory,0.845128633,0.297922901,Haryana,0.044468651,0.054571386,0,7,1,0.017631586,0.478670634
Vodafone,Indoor,4G,5,Satisfactory,0.449115105,0.150339924,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Indoor,4G,5,Satisfactory,0.886033618,0.300203935,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Outdoor,4G,5,Satisfactory,0.191552967,0.324732705,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
RJio,Indoor,4G,5,Satisfactory,0.128698429,0.328224127,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
Vodafone,Indoor,3G,1,Call Dropped,0.633003179,0.13533227,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
RJio,Indoor,4G,5,Satisfactory,0.452872565,0.14889302,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Idea,Indoor,3G,3,Poor Voice Quality,0.429196999,0.178949313,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
RJio,Indoor,4G,4,Satisfactory,0.388803323,0.194737254,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.743701049,0.256824139,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Vodafone,Outdoor,3G,5,Satisfactory,0.842394829,0.316066228,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Vodafone,Indoor,4G,5,Satisfactory,0.842422379,0.316066744,Uttar Pradesh,0.147095604,0.237023093,9,6,3,0.673827198,0.476616193
RJio,Indoor,4G,4,Satisfactory,0.446400836,0.14373605,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
BSNL,Travelling,3G,4,Satisfactory,0.498469402,0.632792364,Odisha,0,0.151838713,1,7,4,0.385145826,0.477171731
Idea,Indoor,3G,5,Satisfactory,0.485009642,0.14020704,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Travelling,4G,5,Satisfactory,0.477541146,0.140754083,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Indoor,4G,5,Satisfactory,0.473689521,0.140955396,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Indoor,3G,5,Satisfactory,0.473224111,0.14099227,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Vodafone,Indoor,3G,2,Poor Voice Quality,0.831944713,0.296029039,Haryana,0.077016602,0.105497764,0,7,1,0.017631586,0.47839147
RJio,Outdoor,4G,3,Satisfactory,0.341722651,0.436575759,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,3,Satisfactory,0.333442245,0.425996492,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,3,Satisfactory,0.341955899,0.436852564,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,3,Satisfactory,0.341840506,0.436524794,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,3,Satisfactory,0.341917953,0.438238882,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,3,Satisfactory,0.341917953,0.438238882,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,4,Satisfactory,0.429204384,0.179022406,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Idea,Outdoor,4G,1,Call Dropped,0.511099455,0.146713939,Gujarat,0.237321954,0.570446303,2,8,2,0.51804032,0.477344263
RJio,Indoor,4G,3,Satisfactory,0.446330108,0.144608469,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.443266138,0.143147935,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Travelling,3G,1,Call Dropped,0.39001713,0.188083178,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Indoor,4G,1,Poor Voice Quality,0.39001713,0.188083178,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Indoor,3G,1,Call Dropped,0.632999318,0.13533843,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Airtel,Outdoor,4G,3,Poor Voice Quality,0.524999903,0.329039359,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Outdoor,4G,3,Satisfactory,0.524999903,0.329039359,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,4G,3,Satisfactory,0.524890602,0.328999034,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Outdoor,4G,5,Satisfactory,0.524890602,0.328999034,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Travelling,4G,3,Poor Voice Quality,0.524890602,0.328999034,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Idea,Outdoor,3G,3,Poor Voice Quality,0.511100022,0.146714833,Gujarat,0.087728822,0.11205278,2,8,2,0.51804032,0.479016548
Airtel,Travelling,4G,5,Satisfactory,0.195239446,0.42198339,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
Airtel,Indoor,4G,3,Poor Voice Quality,0.39001713,0.188083178,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,3G,5,Satisfactory,0.39001713,0.188083178,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Vodafone,Indoor,3G,3,Satisfactory,0.772849016,0.44685337,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Idea,Indoor,3G,2,Poor Voice Quality,0.870119559,0.335674432,Uttar Pradesh,0.099339572,0.14942204,9,6,3,0.673827198,0.479104867
RJio,Indoor,4G,5,Satisfactory,0.452374948,0.541240564,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Travelling,4G,5,Satisfactory,0.195239434,0.421982905,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,5,Satisfactory,0.498693399,0.631609708,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.533981833,0.137324542,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Indoor,4G,4,Satisfactory,0.743446926,0.25684896,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
RJio,Outdoor,4G,4,Satisfactory,0.479328382,0.233563243,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.743446926,0.25684896,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Airtel,Indoor,4G,1,Call Dropped,0.192073861,0.323278494,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
RJio,Indoor,4G,2,Poor Voice Quality,0.591141269,0.726847042,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Vodafone,Indoor,4G,5,Satisfactory,0.449112271,0.150323658,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Idea,Indoor,4G,2,Poor Voice Quality,0.428198068,0.179246301,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Airtel,Indoor,4G,1,Poor Voice Quality,0.430112634,0.179155657,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
RJio,Indoor,4G,4,Satisfactory,0.433364767,0.175102387,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,4G,1,Call Dropped,0.837334528,0.303437235,Haryana,0.387170295,0.357265893,0,7,1,0.017631586,0.477111291
Idea,Indoor,4G,3,Poor Voice Quality,0.428205378,0.17924291,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Airtel,Indoor,3G,1,Call Dropped,0.452105375,0.143375337,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Idea,Indoor,4G,2,Poor Voice Quality,0.428211716,0.17923196,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Indoor,4G,2,Poor Voice Quality,0.428207268,0.179241877,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Airtel,Outdoor,3G,1,Poor Voice Quality,0.524824275,0.329308179,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
RJio,Indoor,4G,5,Satisfactory,0.194945265,0.420157157,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
Airtel,Indoor,4G,4,Satisfactory,0.390247548,0.187666426,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,3G,5,Satisfactory,0.096389567,0.309542216,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
RJio,Outdoor,4G,3,Satisfactory,0.341917953,0.438238882,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,4,Satisfactory,0.618479396,0.136080247,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Outdoor,4G,5,Satisfactory,0.618479396,0.136080247,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
Idea,Outdoor,4G,3,Satisfactory,0.426979238,0.179225449,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Airtel,Indoor,3G,5,Satisfactory,0.845128633,0.297922901,Haryana,0.044468651,0.054571386,0,7,1,0.017631586,0.478670634
Airtel,Indoor,3G,3,Poor Voice Quality,0.782132791,0.238381284,Rajasthan,0.071618944,0.04381511,2,6,0,1,0.478379699
RJio,Outdoor,4G,4,Satisfactory,0.44632219,0.143703481,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Idea,Indoor,3G,4,Satisfactory,0.428204327,0.179244252,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
RJio,Indoor,4G,5,Satisfactory,0.718120234,0.602698061,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Indoor,4G,4,Satisfactory,0.445595289,0.143847099,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,4G,4,Satisfactory,0.165934571,0.285142975,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Airtel,Indoor,4G,4,Satisfactory,0.388932485,0.258964699,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,3G,1,Call Dropped,0.452107332,0.143381137,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Indoor,4G,4,Satisfactory,0.388932485,0.258964699,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
RJio,Indoor,4G,5,Satisfactory,0.58902552,0.728022616,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Vodafone,Outdoor,3G,4,Satisfactory,0.426802876,0.180752927,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Travelling,3G,1,Call Dropped,0.425439506,0.182887001,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Travelling,3G,1,Call Dropped,0.425095122,0.181574901,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Indoor,3G,2,Poor Voice Quality,0.425469537,0.184827958,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Outdoor,4G,2,Poor Voice Quality,0.425526294,0.184866944,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Outdoor,4G,2,Poor Voice Quality,0.426442376,0.185290749,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
RJio,Indoor,4G,2,Poor Voice Quality,0.59114093,0.726847027,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,5,Satisfactory,0.425967165,0.183148144,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Indoor,3G,4,Satisfactory,0.447234346,0.145231791,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Idea,Indoor,4G,4,Satisfactory,0.743446926,0.25684896,Rajasthan,0.167838994,0.258672313,2,6,0,1,0.47759151
Vodafone,Indoor,4G,5,Satisfactory,0.771089278,0.253018092,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
Airtel,Indoor,4G,1,Call Dropped,0.200191129,0.423261956,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
Airtel,Indoor,3G,1,Call Dropped,0.199659185,0.422515438,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
RJio,Outdoor,4G,2,Poor Voice Quality,0.725332507,0.590997658,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Outdoor,4G,4,Satisfactory,0.743446926,0.25684896,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Vodafone,Indoor,3G,5,Satisfactory,0.771089278,0.253018092,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
RJio,Outdoor,4G,3,Satisfactory,0.341917953,0.438238882,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,4,Satisfactory,0.743446926,0.25684896,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Airtel,Indoor,3G,1,Call Dropped,0.452104039,0.143377044,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
RJio,Indoor,4G,4,Satisfactory,0.479334087,0.233492162,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,4,Satisfactory,0.388803323,0.194737254,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Indoor,4G,5,Satisfactory,0.771089278,0.253018092,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
Vodafone,Indoor,3G,5,Satisfactory,0.771166403,0.252520715,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
RJio,Outdoor,4G,4,Satisfactory,0.743446926,0.25684896,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Airtel,Indoor,3G,5,Satisfactory,0.096389567,0.309542216,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
Airtel,Indoor,4G,5,Satisfactory,0.477411379,0.631844015,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,4,Satisfactory,0.388932485,0.258964699,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Travelling,3G,1,Poor Voice Quality,0.632999318,0.13533843,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
RJio,Indoor,4G,4,Satisfactory,0.479334087,0.233492162,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,4,Satisfactory,0.77065942,0.253472435,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
RJio,Outdoor,4G,4,Satisfactory,0.77065942,0.253472435,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Airtel,Indoor,4G,1,Call Dropped,0.199764821,0.422539707,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Indoor,4G,1,Call Dropped,0.724140762,0.446622734,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Indoor,4G,4,Satisfactory,0.479334099,0.233491805,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.425967165,0.183148144,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.425967165,0.183148144,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,1,Call Dropped,0.723877238,0.446123942,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Outdoor,4G,1,Poor Voice Quality,0.723877238,0.446123942,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Outdoor,4G,1,Poor Voice Quality,0.723877238,0.446123942,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Outdoor,4G,1,Poor Voice Quality,0.723933769,0.446086113,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
